record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
economic_interpretation,1948|USA|United States,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For United States 1948, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1948|YUG|Serbia,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Serbia 1948, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|ARG|Argentina,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Argentina 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|BUL|Bulgaria,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Bulgaria 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|EGY|Egypt,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Egypt 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|HUN|Hungary,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Hungary 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|IRI|Iran,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Iran 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|JAM|Jamaica,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Jamaica 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|KOR|South Korea,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For South Korea 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|LIB|Lebanon,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Lebanon 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|POL|Poland,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Poland 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|ROU|Romania,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Romania 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|TCH|Czechia,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Czechia 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|URS|Soviet Union,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Soviet Union 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|URU|Uruguay,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Uruguay 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1952|YUG|Serbia,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Serbia 1952, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1956|ARG|Argentina,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Argentina 1956, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
