host_year,host_country,host_noc,sport,pre_year,post_year,pre_host_medals,host_year_medals,post_host_medals,pre_country_share_in_sport,host_country_share_in_sport,post_country_share_in_sport,host_lift_vs_pre,host_lift_vs_post,host_lift_vs_baseline,non_host_peer_change,host_lift_vs_peers,host_effect_strength,host_effect_interpretation
1948,United Kingdom,GBR,Art Competitions,1936.0,1952.0,0.0,4.0,0.0,0.0,0.125,0.0,4.0,4.0,4.0,1.0833333333333333,2.916666666666667,strong_candidate,"Host-effect candidate evidence for United Kingdom 1948 Art Competitions: host medals 4 versus pre 0 and post 0. Lift versus baseline is 4; peer-adjusted lift is 2.91667. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Athletics,1936.0,1952.0,7.0,7.0,5.0,0.08045977011494253,0.0707070707070707,0.050505050505050504,0.0,2.0,1.0,1.9523809523809523,-1.9523809523809523,weak_candidate,"Host-effect candidate evidence for United Kingdom 1948 Athletics: host medals 7 versus pre 7 and post 5. Lift versus baseline is 1; peer-adjusted lift is -1.95238. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Basketball,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Boxing,1936.0,1952.0,0.0,2.0,0.0,0.0,0.08333333333333333,0.0,2.0,2.0,2.0,0.8333333333333334,1.1666666666666665,strong_candidate,"Host-effect candidate evidence for United Kingdom 1948 Boxing: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 1.16667. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Canoeing,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Canoeing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.7. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Cycling,1936.0,1952.0,1.0,5.0,1.0,0.05555555555555555,0.2777777777777778,0.05555555555555555,4.0,4.0,4.0,0.2,3.8,strong_candidate,"Host-effect candidate evidence for United Kingdom 1948 Cycling: host medals 5 versus pre 1 and post 1. Lift versus baseline is 4; peer-adjusted lift is 3.8. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Diving,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Equestrianism,1936.0,1952.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,1.8571428571428572,-1.8571428571428572,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Equestrianism: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is -1.85714. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Fencing,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Football,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Gymnastics,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,-2.4,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Gymnastics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -2.4. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Hockey,1936.0,1952.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.0,1.0,moderate_candidate,"Host-effect candidate evidence for United Kingdom 1948 Hockey: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Modern Pentathlon,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Polo,1936.0,1952.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,-1.0,0.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Polo: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Rowing,1936.0,1952.0,2.0,3.0,0.0,0.09523809523809523,0.14285714285714285,0.0,1.0,3.0,2.0,1.375,-0.375,strong_candidate,"Host-effect candidate evidence for United Kingdom 1948 Rowing: host medals 3 versus pre 2 and post 0. Lift versus baseline is 2; peer-adjusted lift is -0.375. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Sailing,1936.0,1952.0,2.0,1.0,1.0,0.16666666666666666,0.06666666666666667,0.06666666666666667,-1.0,0.0,-0.5,1.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Sailing: host medals 1 versus pre 2 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Shooting,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Shooting: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Swimming,1936.0,1952.0,0.0,1.0,1.0,0.0,0.030303030303030304,0.030303030303030304,1.0,0.0,0.5,2.5,-1.5,moderate_candidate,"Host-effect candidate evidence for United Kingdom 1948 Swimming: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is -1.5. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Water Polo,1936.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Weightlifting,1936.0,1952.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.0,2.0,2.0,2.0,1.4285714285714286,0.5714285714285714,strong_candidate,"Host-effect candidate evidence for United Kingdom 1948 Weightlifting: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 0.571429. Read this as internal comparative evidence, not a causal claim."
1948,United Kingdom,GBR,Wrestling,1936.0,1952.0,0.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.0,-1.0,-0.5,1.8333333333333333,-1.8333333333333333,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 1948 Wrestling: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -1.83333. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Art Competitions,1948.0,1956.0,4.0,0.0,0.0,0.125,0.0,0.0,-4.0,0.0,-2.0,,,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Art Competitions: host medals 0 versus pre 4 and post 0. Lift versus baseline is -2; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Athletics,1948.0,1956.0,3.0,1.0,3.0,0.030303030303030304,0.010101010101010102,0.03,-2.0,-2.0,-2.0,0.7368421052631579,-2.736842105263158,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Athletics: host medals 1 versus pre 3 and post 3. Lift versus baseline is -2; peer-adjusted lift is -2.73684. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Basketball,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Boxing,1948.0,1956.0,0.0,5.0,1.0,0.0,0.125,0.025,5.0,4.0,4.5,0.9375,4.0625,strong_candidate,"Host-effect candidate evidence for Finland 1952 Boxing: host medals 5 versus pre 0 and post 1. Lift versus baseline is 4.5; peer-adjusted lift is 4.0625. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Canoeing,1948.0,1956.0,3.0,6.0,0.0,0.1111111111111111,0.2222222222222222,0.0,3.0,6.0,4.5,0.0,3.0,strong_candidate,"Host-effect candidate evidence for Finland 1952 Canoeing: host medals 6 versus pre 3 and post 0. Lift versus baseline is 4.5; peer-adjusted lift is 3. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Cycling,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Cycling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.285714. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Diving,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.25. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Equestrianism,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Equestrianism: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.75. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Fencing,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Football,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Gymnastics,1948.0,1956.0,8.0,1.0,1.0,0.3076923076923077,0.022222222222222223,0.020833333333333332,-7.0,0.0,-3.5,3.375,-10.375,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Gymnastics: host medals 1 versus pre 8 and post 1. Lift versus baseline is -3.5; peer-adjusted lift is -10.375. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Hockey,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Hockey: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Modern Pentathlon,1948.0,1956.0,0.0,1.0,3.0,0.0,0.16666666666666666,0.5,1.0,-2.0,-0.5,1.5,-0.5,weak_candidate,"Host-effect candidate evidence for Finland 1952 Modern Pentathlon: host medals 1 versus pre 0 and post 3. Lift versus baseline is -0.5; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Rowing,1948.0,1956.0,0.0,1.0,1.0,0.0,0.047619047619047616,0.047619047619047616,1.0,0.0,0.5,0.6153846153846154,0.3846153846153846,moderate_candidate,"Host-effect candidate evidence for Finland 1952 Rowing: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0.384615. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Sailing,1948.0,1956.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,1.0,1.0,1.0,0.375,0.625,moderate_candidate,"Host-effect candidate evidence for Finland 1952 Sailing: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.625. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Shooting,1948.0,1956.0,1.0,2.0,2.0,0.08333333333333333,0.09523809523809523,0.09523809523809523,1.0,0.0,0.5,1.1111111111111112,-0.11111111111111116,moderate_candidate,"Host-effect candidate evidence for Finland 1952 Shooting: host medals 2 versus pre 1 and post 2. Lift versus baseline is 0.5; peer-adjusted lift is -0.111111. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Swimming,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Water Polo,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Weightlifting,1948.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-1.25,no_positive_host_lift,"Host-effect candidate evidence for Finland 1952 Weightlifting: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.25. Read this as internal comparative evidence, not a causal claim."
1952,Finland,FIN,Wrestling,1948.0,1956.0,3.0,4.0,4.0,0.0625,0.08333333333333333,0.08333333333333333,1.0,0.0,0.5,0.5384615384615384,0.46153846153846156,moderate_candidate,"Host-effect candidate evidence for Finland 1952 Wrestling: host medals 4 versus pre 3 and post 4. Lift versus baseline is 0.5; peer-adjusted lift is 0.461538. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Athletics,1952.0,1960.0,4.0,12.0,4.0,0.04040404040404041,0.12,0.0392156862745098,8.0,8.0,8.0,0.3888888888888889,7.611111111111111,strong_candidate,"Host-effect candidate evidence for Australia 1956 Athletics: host medals 12 versus pre 4 and post 4. Lift versus baseline is 8; peer-adjusted lift is 7.61111. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Basketball,1952.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Australia 1956 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Boxing,1952.0,1960.0,0.0,1.0,2.0,0.0,0.025,0.05,1.0,-1.0,0.0,0.26666666666666666,0.7333333333333334,weak_candidate,"Host-effect candidate evidence for Australia 1956 Boxing: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 0.733333. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Canoeing,1952.0,1960.0,0.0,1.0,0.0,0.0,0.037037037037037035,0.0,1.0,1.0,1.0,1.25,-0.25,moderate_candidate,"Host-effect candidate evidence for Australia 1956 Canoeing: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is -0.25. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Cycling,1952.0,1960.0,3.0,2.0,0.0,0.16666666666666666,0.1111111111111111,0.0,-1.0,2.0,0.5,0.6666666666666666,-1.6666666666666665,weak_candidate,"Host-effect candidate evidence for Australia 1956 Cycling: host medals 2 versus pre 3 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -1.66667. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Diving,1952.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for Australia 1956 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1956,Australia,AUS,Equestrianism,1952.0,1960.0,0.0,0.0,3.0,0.0,0.0,0.2,0.0,-3.0,-1.5,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Australia 1956 Equestrianism: host medals 0 versus pre 0 and post 3. Lift versus baseline is -1.5; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
